,timeUS,a_x,a_y,a_z,g_x,g_y,g_z
1250,63154626,9.216682434082031,-0.06355477124452591,-3.3552894592285156,0.0008620874141342938,0.0009235288598574698,0.0009103696793317795
1252,63174626,9.217442512512207,-0.06398104131221771,-3.3558688163757324,0.0009503667242825031,0.0008998424746096134,0.0008910156320780516
1254,63194626,9.216833114624023,-0.06595192849636078,-3.3560967445373535,0.0008991683134809136,0.0009473405661992729,0.0009313494665548205
1256,63214626,9.216598510742188,-0.06475229561328888,-3.3559303283691406,0.0009135434520430863,0.0009083405020646751,0.0009151316480711102
1259,63234626,9.216556549072266,-0.06456153094768524,-3.3580875396728516,0.0007792052929289639,0.0009294184274040163,0.0007581975660286844
1260,63254626,9.216724395751953,-0.06546562165021896,-3.356499195098877,0.000924826308619231,0.0009354163776151836,0.0008808684069663286
1262,63274626,9.216802597045898,-0.06524040549993515,-3.3557322025299072,0.0009592215064913034,0.0009312991751357913,0.0009048220235854387
1264,63294626,9.2173433303833,-0.06443828344345093,-3.3553810119628906,0.0009322228142991662,0.0009019095450639725,0.0008757611503824592
1267,63314626,9.217819213867188,-0.06521003693342209,-3.356898307800293,0.001080441870726645,0.0008535333327017725,0.0009904674952849746
1269,63334626,9.21651840209961,-0.06496715545654297,-3.3558847904205322,0.000955973519012332,0.0009915074333548546,0.0009386127931065857
1270,63354626,9.217432022094727,-0.0650462806224823,-3.3559987545013428,0.0008877281215973198,0.0009173539001494646,0.0009017183328978717
1272,63374626,9.216930389404297,-0.06559176743030548,-3.355767011642456,0.0009195712627843022,0.0008986507309600711,0.0009009164059534669
1274,63394626,9.215861320495605,-0.06430687755346298,-3.3557984828948975,0.0008826022385619581,0.0009171179262921214,0.0009525375789962709
1276,63414626,9.21717357635498,-0.06418421864509583,-3.357839584350586,0.0008958274265751243,0.0008845919510349631,0.0008975465316325426
1279,63434626,9.215024948120117,-0.0654309093952179,-3.3540501594543457,0.000969889631960541,0.0009605779778212309,0.0010667440947145224
1280,63454626,9.217233657836914,-0.06453381478786469,-3.354935884475708,0.0008848863071762025,0.0009701551753096282,0.0009272416355088353
1282,63474626,9.217405319213867,-0.06428146362304688,-3.354980230331421,0.0009515285491943359,0.000988474115729332,0.000921397702768445
1284,63494626,9.216018676757812,-0.06488056480884552,-3.355548858642578,0.000965972663834691,0.000922541250474751,0.000940666941460222
1287,63514626,9.216503143310547,-0.06617281585931778,-3.3566431999206543,0.000844188267365098,0.0008629340445622802,0.000935452408157289
1289,63534626,9.215676307678223,-0.06737110763788223,-3.356335401535034,0.0009191505378112197,0.001058928668498993,0.0009020020952448249
1290,63554626,9.216075897216797,-0.06572069972753525,-3.355738639831543,0.00090702751185745,0.0009076094138436019,0.0008998938137665391
1292,63574626,9.216835021972656,-0.0653235986828804,-3.355745792388916,0.0009464052855037153,0.0008586535695940256,0.0008915310609154403
1294,63594626,9.217598915100098,-0.06509846448898315,-3.3557262420654297,0.000949394830968231,0.0009142903727479279,0.0009085202473215759
1296,63614626,9.21655559539795,-0.06603393703699112,-3.3559231758117676,0.0009368390892632306,0.0009311638423241675,0.0009208086994476616
1299,63634626,9.218757629394531,-0.06447495520114899,-3.3545050621032715,0.0008823651587590575,0.0009780293330550194,0.0009426703327335417
1300,63654626,9.218088150024414,-0.06482509523630142,-3.357043504714966,0.0009088842780329287,0.0009099235758185387,0.0009137489832937717
1302,63674626,9.216064453125,-0.0641813799738884,-3.3556737899780273,0.000945868669077754,0.000923381419852376,0.0009016986005008221
1304,63694626,9.216880798339844,-0.0644775778055191,-3.355851650238037,0.0009739521774463356,0.0009417720139026642,0.0009296457283198833
1306,63714626,9.216306686401367,-0.06463933736085892,-3.355991840362549,0.0009669704595580697,0.000900762970559299,0.0008802742231637239
1308,63734626,9.216560363769531,-0.06479749828577042,-3.3548381328582764,0.0009227811242453754,0.0009344471036456525,0.0008840201771818101
1311,63754626,9.217472076416016,-0.06539571285247803,-3.354055404663086,0.0008394090109504759,0.0009550380054861307,0.0010244461009278893
1313,63774626,9.220489501953125,-0.06680916994810104,-3.3559768199920654,0.0009540303144603968,0.0009033838286995888,0.0008777944603934884
1314,63794626,9.216021537780762,-0.06497883051633835,-3.356003761291504,0.0009586086380295455,0.000960685545578599,0.0009515555575489998
1316,63814626,9.217723846435547,-0.06524623930454254,-3.3565144538879395,0.0009177668835036457,0.0009526899084448814,0.000954431772697717
1318,63834626,9.217087745666504,-0.06659787893295288,-3.3563385009765625,0.0009142066119238734,0.0009005006868392229,0.0008774712914600968
1320,63854626,9.216012954711914,-0.0654938593506813,-3.355837821960449,0.0009453270467929542,0.0009462221642024815,0.0009077313588932157
1322,63874626,9.216564178466797,-0.06562550365924835,-3.355461597442627,0.0009277715580537915,0.0009649329585954547,0.000911540410015732
1325,63894626,9.215517044067383,-0.0653228610754013,-3.3549652099609375,0.0009337886585853994,0.0009112617699429393,0.0008182746823877096
1326,63914626,9.216962814331055,-0.06512105464935303,-3.3545305728912354,0.0009236416663043201,0.0009193553123623133,0.0010073072044178843
1328,63934626,9.217297554016113,-0.06473635882139206,-3.3565220832824707,0.0008669255184940994,0.0009068253566510975,0.0009459228022024035
1330,63954626,9.215669631958008,-0.06546416878700256,-3.356839656829834,0.0009824946755543351,0.0009394147782586515,0.0009308472508564591
1332,63974626,9.216165542602539,-0.065559022128582,-3.3557791709899902,0.0009508548537269235,0.000881845538970083,0.0009248034912161529
1335,63994625,9.215506553649902,-0.0659947320818901,-3.281437873840332,0.0009003975428640842,0.0008443839033134282,0.0008286293596029282
1336,64014618,9.217239379882812,-0.06568092107772827,-3.3718442916870117,0.0009177822503261268,0.0008482759585604072,0.0008936683880165219
1338,64034612,9.217666625976562,-0.0654526948928833,-3.3559138774871826,0.0009402259020134807,0.0009601986967027187,0.0009411599603481591
1340,64054605,9.216975212097168,-0.06443778425455093,-3.3549623489379883,0.0009115302818827331,0.0009867055341601372,0.0008787810220383108
1342,64074598,9.217301368713379,-0.06447908282279968,-3.355217218399048,0.000876803882420063,0.0009760639513842762,0.0009568586247041821
1345,64094591,9.218228340148926,-0.06314631551504135,-3.357205390930176,0.0007956691551953554,0.001033065840601921,0.0009034476825036108
1346,64114585,9.216815948486328,-0.06540821492671967,-3.356130361557007,0.0009060862357728183,0.0009300082456320524,0.0009311654139310122
1348,64134578,9.218143463134766,-0.06554171442985535,-3.3557143211364746,0.0009471633238717914,0.0008928931783884764,0.0009454094106331468
1350,64154571,9.216994285583496,-0.06483162939548492,-3.356626033782959,0.00096916314214468,0.0009103897027671337,0.0009055121336132288
1353,64174565,9.215852737426758,-0.06306186318397522,-3.356067419052124,0.0009909514337778091,0.0008574685198254883,0.0010533134918659925
1355,64194558,9.216212272644043,-0.06351472437381744,-3.355581283569336,0.0009887833148241043,0.0008210149826481938,0.001005245023407042
1356,64214551,9.21726131439209,-0.06500419229269028,-3.3557229042053223,0.0009281137026846409,0.0009286742424592376,0.0009390966733917594
1358,64234544,9.216226577758789,-0.06431036442518234,-3.356064558029175,0.000979384989477694,0.0009141871123574674,0.0008989578927867115
1360,64254538,9.216609001159668,-0.06449180096387863,-3.35573673248291,0.000973758811596781,0.0009227505652233958,0.0009360628901049495
1362,64274531,9.217601776123047,-0.06452947854995728,-3.355342388153076,0.0009181110071949661,0.0009215226746164262,0.0008721547201275826
1365,64294524,9.217985153198242,-0.06424316018819809,-3.3564820289611816,0.0008615680271759629,0.0009891183581203222,0.0009417862165719271
1366,64314517,9.217670440673828,-0.06542867422103882,-3.3560140132904053,0.0009098288137465715,0.0009434057865291834,0.000997690251097083
1368,64334511,9.216617584228516,-0.06536693871021271,-3.3554744720458984,0.0009664123062975705,0.0009186181705445051,0.0009583641076460481
1370,64354504,9.216963768005371,-0.06442873179912567,-3.355024814605713,0.0009464423055760562,0.000944946426898241,0.0009085139026865363
1372,64374497,9.21686840057373,-0.06636235117912292,-3.355722665786743,0.0009601678466424346,0.0009096138528548181,0.0009130006073974073
1375,64394491,9.216440200805664,-0.06383244693279266,-3.357408046722412,0.000960603472776711,0.0009406405733898282,0.0010231477208435535
1376,64414484,9.218565940856934,-0.06491484493017197,-3.3554913997650146,0.0009714057086966932,0.0009069917723536491,0.0009238658822141588
1378,64434477,9.217510223388672,-0.0639713928103447,-3.3567895889282227,0.0009238941129297018,0.0009041328448802233,0.0009583857608959079
1380,64454470,9.216968536376953,-0.0652017667889595,-3.3559012413024902,0.0008949422044679523,0.0009430372156202793,0.000964196166023612
1383,64474464,9.217696189880371,-0.06655916571617126,-3.3556132316589355,0.00108257494866848,0.0010375332785770297,0.0011874805204570293
1385,64494457,9.220426559448242,-0.06746397912502289,-3.3565990924835205,0.0008261488983407617,0.0010912034194916487,0.0009747035801410675
1386,64514450,9.216678619384766,-0.065329410135746,-3.3555569648742676,0.0009369665640406311,0.0009423778392374516,0.000895600242074579
1388,64534444,9.216867446899414,-0.0657702386379242,-3.355613946914673,0.0009697427158243954,0.0009328261949121952,0.0008901118417270482
1390,64554437,9.217341423034668,-0.06509845703840256,-3.354815721511841,0.000969154410995543,0.0009858713019639254,0.0009676413610577583
1393,64574430,9.216347694396973,-0.0641918033361435,-3.357057571411133,0.0008694323478266597,0.0007756755221635103,0.0009531884570606053
1395,64594423,9.213675498962402,-0.06684383004903793,-3.3570613861083984,0.0008182094315998256,0.0009324584389105439,0.000956956937443465
1396,64614417,9.216785430908203,-0.06600647419691086,-3.355729103088379,0.0009273176547139883,0.000935093208681792,0.0009390946943312883
1398,64634410,9.217111587524414,-0.06594191491603851,-3.3563919067382812,0.00092981947818771,0.000930820417124778,0.0009550471440888941
1400,64654403,9.21717643737793,-0.06542360782623291,-3.3559863567352295,0.0009641693904995918,0.0009127668454311788,0.0009406364988535643
1402,64674397,9.217283248901367,-0.0642315149307251,-3.357029438018799,0.0009040861623361707,0.0009609573753550649,0.000921454222407192
1405,64694390,9.21441650390625,-0.06515729427337646,-3.3569161891937256,0.0010269972262904048,0.0007842461345717311,0.0009426975157111883
1406,64714383,9.216777801513672,-0.0654316246509552,-3.355374813079834,0.0009120299946516752,0.0009274429176002741,0.0009118845337070525
1408,64734376,9.217044830322266,-0.06454896926879883,-3.356480360031128,0.0009923647157847881,0.0009492342360317707,0.0009190165437757969
1410,64754370,9.215766906738281,-0.06558918952941895,-3.3555908203125,0.0009407011675648391,0.0009602432255633175,0.000926349894143641
1413,64774363,9.21646785736084,-0.06749654561281204,-3.355762243270874,0.0009688376449048519,0.0009622194338589907,0.000866757589392364
1415,64794356,9.218072891235352,-0.06264457106590271,-3.3550541400909424,0.0010291573125869036,0.0009900482837110758,0.0008182175806723535
1416,64814349,9.216917991638184,-0.06536173820495605,-3.355560302734375,0.0009300765232183039,0.0008930607000365853,0.0009266905835829675
1418,64834343,9.216456413269043,-0.06496531516313553,-3.3551487922668457,0.0009413242223672569,0.000942146114539355,0.0009058596915565431
1420,64854336,9.216825485229492,-0.0642179399728775,-3.356678009033203,0.0009625218226574361,0.0009404233423992991,0.0009382674470543861
1422,64874329,9.217208862304688,-0.06560055911540985,-3.3564486503601074,0.0009383948636241257,0.0009294634801335633,0.0009018073324114084
1425,64894323,9.217971801757812,-0.06627418100833893,-3.3558509349823,0.0010249310871586204,0.0008017000509425998,0.0008971147472038865
1426,64914316,9.217098236083984,-0.06381850689649582,-3.356386661529541,0.0009292418835684657,0.0009395218221470714,0.0009284572442993522
1428,64934309,9.21640396118164,-0.06471090018749237,-3.3559694290161133,0.0009195906459353864,0.0009916314156726003,0.0009138452005572617
1430,64954302,9.216525077819824,-0.06520947813987732,-3.355318307876587,0.000898677681107074,0.0010002997005358338,0.0009236683836206794
1432,64974296,9.216102600097656,-0.06382507085800171,-3.3560943603515625,0.0009012364316731691,0.0009722494287416339,0.0009256036137230694
1435,64994289,9.214478492736816,-0.06615652143955231,-3.3558804988861084,0.000810084049589932,0.0008655036217533052,0.001057442743331194
1436,65014282,9.21625804901123,-0.06406494230031967,-3.3554656505584717,0.0009001325815916061,0.0009734593331813812,0.0009633707231841981
1438,65034276,9.216288566589355,-0.06483525782823563,-3.355742931365967,0.0008721892372705042,0.0008961611893028021,0.0009489132207818329
1440,65054269,9.215188980102539,-0.06476621329784393,-3.337830066680908,0.0009977894369512796,0.0006654954049736261,0.0009028483764268458
1442,65074262,9.21731948852539,-0.06504454463720322,-3.368098258972168,0.0009912512032315135,0.0009009569184854627,0.0009246013942174613
1445,65094255,9.218952178955078,-0.06551272422075272,-3.3556203842163086,0.001056935521773994,0.001070275902748108,0.0009636097820475698
1446,65114249,9.216745376586914,-0.06534679234027863,-3.3546628952026367,0.0009184700320474803,0.000983977341093123,0.0009025715989992023
1448,65134242,9.216850280761719,-0.06562057137489319,-3.354945182800293,0.0009200614294968545,0.000984790502116084,0.0010099303908646107
1450,65154235,9.216050148010254,-0.06480468809604645,-3.3552463054656982,0.0009686712292023003,0.0009490483207628131,0.0009805273730307817
1452,65174229,9.21666431427002,-0.06521989405155182,-3.3559439182281494,0.0009601966012269258,0.0009437596891075373,0.0009514502016827464
1455,65194222,9.216506004333496,-0.06371583044528961,-3.3546195030212402,0.0009845239110291004,0.0007360168965533376,0.0008023347472772002
1456,65214215,9.216737747192383,-0.06472823023796082,-3.3557205200195312,0.000925936212297529,0.0009552222909405828,0.0009129682439379394
1458,65234208,9.217345237731934,-0.06468188762664795,-3.3552205562591553,0.0010017093736678362,0.0009407354518771172,0.000964545994065702
1460,65254202,9.217159271240234,-0.06531064212322235,-3.356454849243164,0.0009442708105780184,0.0009644792880862951,0.0009370588813908398
1462,65274195,9.21811294555664,-0.0663873702287674,-3.355928659439087,0.0009307842701673508,0.0009699109359644353,0.0009473596001043916
1465,65294188,9.217050552368164,-0.06571388989686966,-3.356375217437744,0.0007442627684213221,0.0007508432026952505,0.001021839678287506
1466,65314181,9.216031074523926,-0.0646514818072319,-3.35658597946167,0.0008822930976748466,0.0009067183127626777,0.0009309045854024589
1468,65334175,9.216757774353027,-0.06429142504930496,-3.3561320304870605,0.0009596938034519553,0.0009400669950991869,0.0009355180663987994
